,tran_0,tran_0_fb_terms,tran_1,tran_1_fb_docs,map
17,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",11,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",9,0.3385171974825046
18,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",1,0.3453550800453231
19,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",2,0.34520969422493686
20,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",3,0.33748578951317443
21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",4,0.33811784033917264
22,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",5,0.3417634338245778
23,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",6,0.3373500469758295
24,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",7,0.3485937290009051
25,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",8,0.3489607154804954
26,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",21,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",9,0.3406104111465864
27,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",1,0.34549587853111313
28,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",2,0.34512585297977166
29,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",3,0.3390266862257018
30,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",4,0.3391828426219299
31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",5,0.3475451602444821
32,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",6,0.34384016899423253
33,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",7,0.34820190685617325
34,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",8,0.3410022212879003
35,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",31,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",9,0.33853255345360045
36,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",1,0.3445107714736549
37,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",2,0.34543613537389467
38,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",3,0.34027267100474945
39,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",4,0.3370561320221721
40,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",5,0.3466350013263318
41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",6,0.33844078710664677
42,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",7,0.3485976833381399
43,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",8,0.3397337836634081
44,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",41,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",9,0.3408073220204299
45,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",1,0.343761243289775
46,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",2,0.3459153407540358
47,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",3,0.34767218735232386
48,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",4,0.33528859038739584
49,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",5,0.3459190266144912
50,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",6,0.34002213701669803
51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",51,"QueryExpansion(/home/pavel/Devel/school/information_retrieval/A2/../pd_index/data.properties,9,91,<org.terrier.querying.RM3 at 0x7f723466f290 jclass=org/terrier/querying/RM3 jself=<LocalRef obj=0x3b24568 at 0x7f723465b3b0>>)",7,0.3446582922515617
